precision_bits,layer_name,mae,rmse,cosine_similarity,kl_divergence
10,model.layers.21.mlp.act_fn.output,0.007519043982028961,0.014691252261400223,0.9988070726394653,0.0031677999068051577
10,model.layers.21.mlp.down_proj.input,0.005469061899930239,0.009174400009214878,0.9973117709159851,0.0006257573259063065
10,model.layers.21.mlp.down_proj.output,0.004106341395527124,0.005337308626621962,0.9969909191131592,0.00014383450616151094
10,model.layers.21.mlp.gate_proj.input,0.05748612433671951,0.0785033255815506,0.9981144070625305,0.1692981868982315
10,model.layers.21.mlp.gate_proj.output,0.03562904894351959,0.047915082424879074,0.9994857311248779,0.010980876162648201
10,model.layers.21.mlp.input,0.05748612433671951,0.0785033255815506,0.9981144070625305,0.1692981868982315
10,model.layers.21.mlp.output,0.004106341395527124,0.005337308626621962,0.9969909191131592,0.00014383450616151094
10,model.layers.21.mlp.up_proj.input,0.05748612433671951,0.0785033255815506,0.9981144070625305,0.1692981868982315
10,model.layers.21.mlp.up_proj.output,0.019446244463324547,0.025828100740909576,0.9981616735458374,0.0033685953821986914
10,model.layers.21.output,0.014979695901274681,0.019908184185624123,0.9985389709472656,0.0019310072530061007
10,model.layers.21.post_attention_layernorm.input,0.014170920476317406,0.019058819860219955,0.9986742734909058,0.0017351899296045303
10,model.layers.21.post_attention_layernorm.output,0.05748612433671951,0.0785033255815506,0.9981144070625305,0.1692981868982315
10,model.layers.22.input,0.014979695901274681,0.019908184185624123,0.9985389709472656,0.0019310072530061007
10,model.layers.22.input_layernorm.input,0.014979695901274681,0.019908184185624123,0.9985389709472656,0.0019310072530061007
10,model.layers.22.input_layernorm.output,0.06501232832670212,0.08897394686937332,0.9981890320777893,0.11139541864395142
10,model.layers.22.linear_attn.conv1d.input,0.046383995562791824,0.06554483622312546,0.9996159076690674,7.408569812774658
10,model.layers.22.linear_attn.conv1d.output,0.019466949626803398,0.043854691088199615,0.9997922778129578,1.2132847309112549
10,model.layers.22.linear_attn.in_proj_a.input,0.06501232832670212,0.08897394686937332,0.9981890320777893,0.11139541864395142
10,model.layers.22.linear_attn.in_proj_a.output,0.07958908379077911,0.1042323186993599,0.9987385272979736,0.030225396156311035
10,model.layers.22.linear_attn.in_proj_b.input,0.06501232832670212,0.08897394686937332,0.9981890320777893,0.11139541864395142
10,model.layers.22.linear_attn.in_proj_b.output,0.04585390165448189,0.06327370554208755,0.9996532201766968,0.011911028064787388
10,model.layers.22.linear_attn.in_proj_qkv.input,0.06501232832670212,0.08897394686937332,0.9981890320777893,0.11139541864395142
10,model.layers.22.linear_attn.in_proj_qkv.output,0.046383995562791824,0.06554483622312546,0.9996157884597778,0.05274476110935211
10,model.layers.22.linear_attn.in_proj_z.input,0.06501232832670212,0.08897394686937332,0.9981890320777893,0.11139541864395142
10,model.layers.22.linear_attn.in_proj_z.output,0.04326546937227249,0.05993065983057022,0.999634325504303,0.015619363635778427
10,model.layers.22.linear_attn.norm.input,3.333679342176765e-05,0.0001477136684115976,0.9989478588104248,2.3964958018041216e-08
10,model.layers.22.linear_attn.norm.output,0.004086516797542572,0.008827504701912403,0.9982772469520569,0.00010139432561118156
10,model.layers.22.linear_attn.out_proj.input,0.004086516797542572,0.008827504701912403,0.9982772469520569,0.001562981866300106
10,model.layers.22.linear_attn.out_proj.output,0.0034797056578099728,0.004731914959847927,0.9975756406784058,0.00011195616389159113
10,model.layers.22.linear_attn.output,0.0034797056578099728,0.004731914959847927,0.9975756406784058,0.00011195616389159113
10,model.layers.22.mlp.act_fn.input,0.034653451293706894,0.04720738157629967,0.9995742440223694,0.008966343477368355
10,model.layers.22.mlp.act_fn.output,0.007678729947656393,0.015004980377852917,0.9992316961288452,0.0030577920842915773
10,model.layers.22.mlp.down_proj.input,0.005972158629447222,0.010652147233486176,0.9984702467918396,0.0007389647653326392
10,model.layers.22.mlp.down_proj.output,0.004881653003394604,0.006458956282585859,0.9981781244277954,0.00020411478180903941
10,model.layers.22.mlp.gate_proj.input,0.05776522681117058,0.0781087651848793,0.9981675744056702,0.04133535921573639
10,model.layers.22.mlp.gate_proj.output,0.034653451293706894,0.04720738157629967,0.9995742440223694,0.008966343477368355
10,model.layers.22.mlp.input,0.05776522681117058,0.0781087651848793,0.9981675744056702,0.04133535921573639
10,model.layers.22.mlp.output,0.004881653003394604,0.006458956282585859,0.9981781244277954,0.00020411478180903941
10,model.layers.22.mlp.up_proj.input,0.05776522681117058,0.0781087651848793,0.9981675744056702,0.04133535921573639
10,model.layers.22.mlp.up_proj.output,0.01979111321270466,0.0261650700122118,0.9984654188156128,0.0034688373561948538
10,model.layers.22.output,0.016514023765921593,0.022014891728758812,0.9986187815666199,0.0022993015591055155
10,model.layers.22.post_attention_layernorm.input,0.015368854627013206,0.02060592919588089,0.9986554384231567,0.0020377812907099724
10,model.layers.22.post_attention_layernorm.output,0.05776522681117058,0.0781087651848793,0.9981675744056702,0.04133535921573639
10,model.layers.23.input,0.016514023765921593,0.022014891728758812,0.9986187815666199,0.0022993015591055155
10,model.layers.23.input_layernorm.input,0.016514023765921593,0.022014891728758812,0.9986187815666199,0.0022993015591055155
10,model.layers.23.input_layernorm.output,0.052273787558078766,0.07017432153224945,0.9984877109527588,0.03350606560707092
10,model.layers.23.mlp.act_fn.input,0.033168915659189224,0.044845663011074066,0.9996166229248047,0.003997679799795151
10,model.layers.23.mlp.act_fn.output,0.008695368655025959,0.016545316204428673,0.9997403621673584,0.0035321712493896484
10,model.layers.23.mlp.down_proj.input,0.008311518467962742,0.01891697198152542,0.9987276196479797,0.00796907115727663
10,model.layers.23.mlp.down_proj.output,0.009146202355623245,0.01307080127298832,0.9993709325790405,0.0018381832633167505
10,model.layers.23.mlp.gate_proj.input,0.053407978266477585,0.07165523618459702,0.9982015490531921,0.02296518348157406
10,model.layers.23.mlp.gate_proj.output,0.033168915659189224,0.044845663011074066,0.9996166229248047,0.003997679799795151
10,model.layers.23.mlp.input,0.053407978266477585,0.07165523618459702,0.9982015490531921,0.02296518348157406
10,model.layers.23.mlp.output,0.009146202355623245,0.01307080127298832,0.9993709325790405,0.0018381832633167505
10,model.layers.23.mlp.up_proj.input,0.053407978266477585,0.07165523618459702,0.9982015490531921,0.02296518348157406
10,model.layers.23.mlp.up_proj.output,0.02027304470539093,0.02679264172911644,0.9991647601127625,0.008792377077043056
10,model.layers.23.output,0.018715424463152885,0.024574868381023407,0.9985767602920532,0.003666146192699671
10,model.layers.23.post_attention_layernorm.input,0.01594816893339157,0.021319864317774773,0.9985191822052002,0.002058569807559252
10,model.layers.23.post_attention_layernorm.output,0.053407978266477585,0.07165523618459702,0.9982015490531921,0.02296518348157406
10,model.layers.23.self_attn.k_norm.input,0.018767287954688072,0.02502897009253502,0.9991709589958191,0.006983647122979164
10,model.layers.23.self_attn.k_norm.output,0.043755996972322464,0.06003566458821297,0.9991503357887268,0.07131845504045486
10,model.layers.23.self_attn.k_proj.input,0.052273787558078766,0.07017432153224945,0.9984877109527588,0.03350606560707092
10,model.layers.23.self_attn.k_proj.output,0.018767287954688072,0.02502897009253502,0.9991709589958191,0.0035421005450189114
10,model.layers.23.self_attn.o_proj.input,0.007090615574270487,0.014135006815195084,0.9992812871932983,0.004283137619495392
10,model.layers.23.self_attn.o_proj.output,0.005560404155403376,0.007661106530576944,0.9989632368087769,0.0002958418626803905
10,model.layers.23.self_attn.output,0.005560404155403376,0.007661106530576944,0.9989632368087769,0.0002958418626803905
10,model.layers.23.self_attn.q_norm.input,0.021869434043765068,0.03009212203323841,0.9994749426841736,0.060909077525138855
10,model.layers.23.self_attn.q_norm.output,0.034707505255937576,0.04672715440392494,0.9992205500602722,0.10460428148508072
10,model.layers.23.self_attn.q_proj.input,0.052273787558078766,0.07017432153224945,0.9984877109527588,0.03350606560707092
10,model.layers.23.self_attn.q_proj.output,0.030963772907853127,0.043094757944345474,0.9998283386230469,0.028694842010736465
10,model.layers.23.self_attn.v_proj.input,0.052273787558078766,0.07017432153224945,0.9984877109527588,0.03350606560707092
10,model.layers.23.self_attn.v_proj.output,0.03652854636311531,0.04921693354845047,0.9998533725738525,0.02862940914928913
10,model.layers.3.input,0.0033409595489501953,0.004608986433595419,0.9988674521446228,9.902095189318061e-05
10,model.layers.3.input_layernorm.input,0.0033409595489501953,0.004608986433595419,0.9988674521446228,9.902095189318061e-05
10,model.layers.3.input_layernorm.output,0.048547226935625076,0.06574716418981552,0.9988924860954285,0.023650463670492172
10,model.layers.3.mlp.act_fn.input,0.03064139187335968,0.041407838463783264,0.9993658661842346,0.007555555086582899
10,model.layers.3.mlp.act_fn.output,0.006341247819364071,0.011718692258000374,0.9987926483154297,0.0015726668061688542
10,model.layers.3.mlp.down_proj.input,0.003462367458269,0.005720486864447594,0.9972912073135376,0.00019495080050546676
10,model.layers.3.mlp.down_proj.output,0.0023699875455349684,0.0032950122840702534,0.9969554543495178,5.5321521358564496e-05
10,model.layers.3.mlp.gate_proj.input,0.04661018028855324,0.062179964035749435,0.9984652400016785,0.018881648778915405
10,model.layers.3.mlp.gate_proj.output,0.03064139187335968,0.041407838463783264,0.9993658661842346,0.007555555086582899
10,model.layers.3.mlp.input,0.04661018028855324,0.062179964035749435,0.9984652400016785,0.018881648778915405
10,model.layers.3.mlp.output,0.0023699875455349684,0.0032950122840702534,0.9969554543495178,5.5321521358564496e-05
10,model.layers.3.mlp.up_proj.input,0.04661018028855324,0.062179964035749435,0.9984652400016785,0.018881648778915405
10,model.layers.3.mlp.up_proj.output,0.013395531103014946,0.01755739562213421,0.9979287385940552,0.0015473068924620748
10,model.layers.3.output,0.0035262133460491896,0.004808338358998299,0.9985108971595764,0.00011252047261223197
10,model.layers.3.post_attention_layernorm.input,0.003573984606191516,0.0049566240049898624,0.9987122416496277,0.0001136936480179429
10,model.layers.3.post_attention_layernorm.output,0.04661018028855324,0.062179964035749435,0.9984652400016785,0.018881648778915405
10,model.layers.3.self_attn.k_norm.input,0.022838007658720016,0.03111141547560692,0.9993708729743958,0.012404896318912506
10,model.layers.3.self_attn.k_norm.output,0.03750558942556381,0.05121152102947235,0.9993456602096558,0.03251500800251961
10,model.layers.3.self_attn.k_proj.input,0.048547226935625076,0.06574716418981552,0.9988924860954285,0.023650463670492172
10,model.layers.3.self_attn.k_proj.output,0.022838007658720016,0.03111141547560692,0.9993708729743958,0.006394157651811838
10,model.layers.3.self_attn.o_proj.input,0.001573891961015761,0.003929580096155405,0.9983580112457275,7.278844714164734e-05
10,model.layers.3.self_attn.o_proj.output,0.0014403200475499034,0.0020415829494595528,0.997128427028656,2.127487096004188e-05
10,model.layers.3.self_attn.output,0.0014403200475499034,0.0020415829494595528,0.997128427028656,2.127487096004188e-05
10,model.layers.3.self_attn.q_norm.input,0.024039197713136673,0.033097509294748306,0.9995796084403992,0.08435534685850143
10,model.layers.3.self_attn.q_norm.output,0.03205696493387222,0.04353116452693939,0.9994203448295593,0.08582022786140442
10,model.layers.3.self_attn.q_proj.input,0.048547226935625076,0.06574716418981552,0.9988924860954285,0.023650463670492172
10,model.layers.3.self_attn.q_proj.output,0.040217407047748566,0.056628476828336716,0.999835729598999,0.02176477573812008
10,model.layers.3.self_attn.v_proj.input,0.048547226935625076,0.06574716418981552,0.9988924860954285,0.023650463670492172
10,model.layers.3.self_attn.v_proj.output,0.024646705016493797,0.03339488431811333,0.9988861680030823,0.005566691048443317
10,model.layers.4.input,0.0035262133460491896,0.004808338358998299,0.9985108971595764,0.00011252047261223197
10,model.layers.4.input_layernorm.input,0.0035262133460491896,0.004808338358998299,0.9985108971595764,0.00011252047261223197
10,model.layers.4.input_layernorm.output,0.060075677931308746,0.08161330968141556,0.9984592199325562,0.03446101397275925
10,model.layers.4.linear_attn.conv1d.input,0.04449326917529106,0.06385031342506409,0.999514102935791,6.346688747406006
10,model.layers.4.linear_attn.conv1d.output,0.010620519518852234,0.02885521948337555,0.9996553659439087,0.7432863116264343
10,model.layers.4.linear_attn.in_proj_a.input,0.060075677931308746,0.08161330968141556,0.9984592199325562,0.03446101397275925
10,model.layers.4.linear_attn.in_proj_a.output,0.06342478096485138,0.08266164362430573,0.9989395141601562,0.014369983226060867
10,model.layers.4.linear_attn.in_proj_b.input,0.060075677931308746,0.08161330968141556,0.9984592199325562,0.03446101397275925
10,model.layers.4.linear_attn.in_proj_b.output,0.039707183837890625,0.05396021902561188,0.9995776414871216,0.005948354955762625
10,model.layers.4.linear_attn.in_proj_qkv.input,0.060075677931308746,0.08161330968141556,0.9984592199325562,0.03446101397275925
10,model.layers.4.linear_attn.in_proj_qkv.output,0.04449326917529106,0.06385031342506409,0.9995133876800537,0.04597817361354828
10,model.layers.4.linear_attn.in_proj_z.input,0.060075677931308746,0.08161330968141556,0.9984592199325562,0.03446101397275925
10,model.layers.4.linear_attn.in_proj_z.output,0.042402155697345734,0.0585402213037014,0.999559760093689,0.01175476424396038
10,model.layers.4.linear_attn.norm.input,2.8604092221939936e-05,0.00023111897462513298,0.9993692636489868,2.6934561248026512e-08
10,model.layers.4.linear_attn.norm.output,0.0018249225104227662,0.004706377163529396,0.996116042137146,1.1474848179204855e-05
10,model.layers.4.linear_attn.out_proj.input,0.0018249225104227662,0.004706377163529396,0.996116042137146,0.0001149372837971896
10,model.layers.4.linear_attn.out_proj.output,0.0014753262512385845,0.0020118982065469027,0.9962252974510193,2.025988942477852e-05
10,model.layers.4.linear_attn.output,0.0014753262512385845,0.0020118982065469027,0.9962252974510193,2.025988942477852e-05
10,model.layers.4.mlp.act_fn.input,0.027782674878835678,0.037300847470760345,0.9992293119430542,0.006027710624039173
10,model.layers.4.mlp.act_fn.output,0.006384874228388071,0.011054676957428455,0.9988433122634888,0.0008860857924446464
10,model.layers.4.mlp.down_proj.input,0.003523522289469838,0.00546702416613698,0.9959900379180908,0.00015809544129297137
10,model.layers.4.mlp.down_proj.output,0.0022483631037175655,0.0030498183332383633,0.9957616329193115,4.75383349112235e-05
10,model.layers.4.mlp.gate_proj.input,0.04946781322360039,0.06694263964891434,0.9981663227081299,0.01990608125925064
10,model.layers.4.mlp.gate_proj.output,0.027782674878835678,0.037300847470760345,0.9992293119430542,0.006027710624039173
10,model.layers.4.mlp.input,0.04946781322360039,0.06694263964891434,0.9981663227081299,0.01990608125925064
10,model.layers.4.mlp.output,0.0022483631037175655,0.0030498183332383633,0.9957616329193115,4.75383349112235e-05
10,model.layers.4.mlp.up_proj.input,0.04946781322360039,0.06694263964891434,0.9981663227081299,0.01990608125925064
10,model.layers.4.mlp.up_proj.output,0.014248406514525414,0.01876741647720337,0.9973890781402588,0.0017666833009570837
10,model.layers.4.output,0.0034144925884902477,0.00477880984544754,0.9984312653541565,0.00010750001820269972
10,model.layers.4.post_attention_layernorm.input,0.0036398624069988728,0.005041060037910938,0.9984737634658813,0.00011903847189387307
10,model.layers.4.post_attention_layernorm.output,0.04946781322360039,0.06694263964891434,0.9981663227081299,0.01990608125925064
10,model.layers.5.input,0.0034144925884902477,0.00477880984544754,0.9984312653541565,0.00010750001820269972
10,model.layers.5.input_layernorm.input,0.0034144925884902477,0.00477880984544754,0.9984312653541565,0.00010750001820269972
10,model.layers.5.input_layernorm.output,0.059818774461746216,0.08143912255764008,0.9983256459236145,0.01975640282034874
10,model.layers.5.linear_attn.conv1d.input,0.03945542126893997,0.055638089776039124,0.9994511604309082,5.742436408996582
10,model.layers.5.linear_attn.conv1d.output,0.007253886200487614,0.020018497481942177,0.9995962977409363,0.46497684717178345
10,model.layers.5.linear_attn.in_proj_a.input,0.059818774461746216,0.08143912255764008,0.9983256459236145,0.01975640282034874
10,model.layers.5.linear_attn.in_proj_a.output,0.05717277526855469,0.07158858329057693,0.9992406368255615,0.00901083555072546
10,model.layers.5.linear_attn.in_proj_b.input,0.059818774461746216,0.08143912255764008,0.9983256459236145,0.01975640282034874
10,model.layers.5.linear_attn.in_proj_b.output,0.05111704021692276,0.07572515308856964,0.9993438124656677,0.012197703123092651
10,model.layers.5.linear_attn.in_proj_qkv.input,0.059818774461746216,0.08143912255764008,0.9983256459236145,0.01975640282034874
10,model.layers.5.linear_attn.in_proj_qkv.output,0.03945542126893997,0.055638089776039124,0.9994515776634216,0.0699792355298996
10,model.layers.5.linear_attn.in_proj_z.input,0.059818774461746216,0.08143912255764008,0.9983256459236145,0.01975640282034874
10,model.layers.5.linear_attn.in_proj_z.output,0.03501647710800171,0.04750092327594757,0.9995068907737732,0.00900890864431858
10,model.layers.5.linear_attn.norm.input,1.5268062270479277e-05,7.740839646430686e-05,0.9994152784347534,-7.446033234437266e-10
10,model.layers.5.linear_attn.norm.output,0.0022609347943216562,0.005184822250157595,0.9957026243209839,1.5751687897136435e-05
10,model.layers.5.linear_attn.out_proj.input,0.0022609347943216562,0.005184822250157595,0.9957026243209839,0.00015997672744560987
10,model.layers.5.linear_attn.out_proj.output,0.0016555149341002107,0.0022085837554186583,0.9954142570495605,2.4609464162494987e-05
10,model.layers.5.linear_attn.output,0.0016555149341002107,0.0022085837554186583,0.9954142570495605,2.4609464162494987e-05
10,model.layers.5.mlp.act_fn.input,0.026335692033171654,0.034901294857263565,0.9991249442100525,0.005322637036442757
10,model.layers.5.mlp.act_fn.output,0.006879562512040138,0.011415015906095505,0.9986604452133179,0.0009025462786667049
10,model.layers.5.mlp.down_proj.input,0.0034012857358902693,0.005217713303864002,0.9953550100326538,0.00014539682888425887
10,model.layers.5.mlp.down_proj.output,0.0021132465917617083,0.002865168498829007,0.9953513741493225,4.1310995584353805e-05
10,model.layers.5.mlp.gate_proj.input,0.049790672957897186,0.06638720631599426,0.9980229139328003,0.017517901957035065
10,model.layers.5.mlp.gate_proj.output,0.026335692033171654,0.034901294857263565,0.9991249442100525,0.005322637036442757
10,model.layers.5.mlp.input,0.049790672957897186,0.06638720631599426,0.9980229139328003,0.017517901957035065
10,model.layers.5.mlp.output,0.0021132465917617083,0.002865168498829007,0.9953513741493225,4.1310995584353805e-05
10,model.layers.5.mlp.up_proj.input,0.049790672957897186,0.06638720631599426,0.9980229139328003,0.017517901957035065
10,model.layers.5.mlp.up_proj.output,0.014361646957695484,0.018774794414639473,0.9970871210098267,0.0017741757910698652
10,model.layers.5.output,0.0033269107807427645,0.004640743136405945,0.9984536170959473,0.00010285531607223675
10,model.layers.5.post_attention_layernorm.input,0.0036185334902256727,0.004975348711013794,0.9984602928161621,0.00011765361705329269
10,model.layers.5.post_attention_layernorm.output,0.049790672957897186,0.06638720631599426,0.9980229139328003,0.017517901957035065
10,model.layers.6.input,0.0033269107807427645,0.004640743136405945,0.9984536170959473,0.00010285531607223675
10,model.layers.6.input_layernorm.input,0.0033269107807427645,0.004640743136405945,0.9984536170959473,0.00010285531607223675
10,model.layers.6.input_layernorm.output,0.05642888695001602,0.07589782774448395,0.9983664155006409,0.022526688873767853
10,model.layers.6.linear_attn.conv1d.input,0.03575151041150093,0.05079766735434532,0.9992209076881409,5.076903343200684
10,model.layers.6.linear_attn.conv1d.output,0.005559940356761217,0.016207152977585793,0.9995203614234924,0.36148184537887573
10,model.layers.6.linear_attn.in_proj_a.input,0.05642888695001602,0.07589782774448395,0.9983664155006409,0.022526688873767853
10,model.layers.6.linear_attn.in_proj_a.output,0.05944423750042915,0.0750560387969017,0.999015748500824,0.010279392823576927
10,model.layers.6.linear_attn.in_proj_b.input,0.05642888695001602,0.07589782774448395,0.9983664155006409,0.022526688873767853
10,model.layers.6.linear_attn.in_proj_b.output,0.04887561872601509,0.06724728643894196,0.9992808699607849,0.014034464955329895
10,model.layers.6.linear_attn.in_proj_qkv.input,0.05642888695001602,0.07589782774448395,0.9983664155006409,0.022526688873767853
10,model.layers.6.linear_attn.in_proj_qkv.output,0.03575151041150093,0.05079766735434532,0.9992197751998901,0.02051207236945629
10,model.layers.6.linear_attn.in_proj_z.input,0.05642888695001602,0.07589782774448395,0.9983664155006409,0.022526688873767853
10,model.layers.6.linear_attn.in_proj_z.output,0.03525681421160698,0.04833682253956795,0.9995985627174377,0.007765002548694611
10,model.layers.6.linear_attn.norm.input,8.237306246883236e-06,3.7638423236785457e-05,0.9993948936462402,1.3330061499061685e-08
10,model.layers.6.linear_attn.norm.output,0.002262536436319351,0.005474747624248266,0.9998607635498047,1.4229636690288316e-05
